U1_14RowNumber,Date,Dchoke (mm),WHP (atm),DHGP (atm),DHGP (psi),A-annulus Pres (atm),7x10 Annulus Pressure (atm),10x13 Annulus Pressure (atm),13x18 Annulus Pressure (atm),18x24 Annulus Pressure (atm),24x28 Annulus Pressure (atm),SSSV Pressure (atm),DHGT (Celcius),III pille Temperature (Celcius)
24710,8.17.22 2:00 AM,15.5,447,649,9532,34,285,0,3,40,17,840,104,29
24711,8.17.22 4:00 AM,15.5,446,648,9530,34,285,0,3,40,17,840,104,29
24712,8.17.22 6:00 AM,15.5,446,648,9529,34,285,0,3,40,17,837,104,29
24713,8.17.22 8:00 AM,15.5,446,648,9529,34,285,0,3,40,17,837,104,29
24714,8.17.22 10:00 AM,15.5,446,648,9529,34,285,0,3,40,17,837,104,29
24715,8.17.22 12:00 PM,15.5,446,648,9529,34,285,0,3,40,17,837,104,29
24716,8.17.22 2:00 PM,15.5,446,648,9528,34,285,0,3,38,16,837,104,29
24717,8.17.22 4:00 PM,15.5,446,648,9528,34,285,0,3,38,16,837,104,29
24718,8.17.22 6:00 PM,15.5,446,648,9528,34,285,0,3,38,16,837,104,29
24719,8.17.22 8:00 PM,15.5,446,648,9528,34,285,0,3,38,16,837,104,29
24720,8.17.22 10:00 PM,15.5,446,648,9528,34,285,0,3,38,16,837,104,29
24721,8.18.22 12:00 AM,15.5,446,648,9528,34,285,0,3,38,16,833,104,29
24722,8.18.22 2:00 AM,15.5,446,648,9528,34,286,0,3,38,16,833,104,29
24723,8.18.22 4:00 AM,15.5,446,648,9527,34,285,0,3,38,16,833,104,29
24724,8.18.22 6:00 AM,15.5,446,648,9527,34,285,0,3,38,16,833,104,29
24725,8.18.22 8:00 AM,15.5,446,648,9527,34,285,0,3,38,17,833,104,29
24726,8.18.22 10:00 AM,15.5,446,648,9527,34,285,0,3,38,17,833,104,29
24727,8.18.22 12:00 PM,15.5,446,648,9527,34,285,0,3,38,17,833,104,29
24728,8.18.22 2:00 PM,15.5,446,648,9526,34,285,0,3,38,17,833,104,29
24729,8.18.22 4:00 PM,15.5,446,648,9526,34,285,0,3,38,17,833,104,29
24730,8.18.22 6:00 PM,15.5,446,648,9526,34,286,0,3,38,17,837,104,29
24731,8.18.22 8:00 PM,15.5,446,648,9526,34,286,0,3,38,17,837,104,29
24732,8.18.22 10:00 PM,15.5,446,648,9525,34,286,0,3,38,17,837,104,29
24733,8.19.22 12:00 AM,15.5,446,648,9525,34,286,0,3,38,17,833,104,29
24734,8.19.22 2:00 AM,15.5,446,648,9525,34,286,0,3,38,17,830,104,29
24735,8.19.22 4:00 AM,15.5,446,648,9525,34,286,0,3,38,17,830,104,29
24736,8.19.22 6:00 AM,15.5,446,648,9525,34,286,0,3,38,17,830,104,29
24737,8.19.22 8:00 AM,15.5,446,648,9525,34,286,0,3,38,17,827,104,29
24738,8.19.22 10:00 AM,15.5,446,648,9525,34,286,0,3,38,17,827,104,29
24739,8.19.22 12:00 PM,15.5,446,648,9524,34,286,0,3,38,17,827,104,29
24740,8.19.22 2:00 PM,15.5,446,648,9524,34,286,0,3,38,17,827,104,29
24741,8.19.22 4:00 PM,15.5,446,648,9524,34,286,0,3,38,17,827,104,29
24742,8.19.22 6:00 PM,15.5,446,648,9524,34,286,0,3,38,17,827,104,29
24743,8.19.22 8:00 PM,15.5,446,648,9524,34,286,0,3,38,17,830,104,29
24744,8.19.22 10:00 PM,15.5,446,648,9523,34,286,0,3,38,17,830,104,29
24745,8.20.22 12:00 AM,15.5,446,648,9523,34,286,0,3,38,17,830,104,29
24746,8.20.22 2:00 AM,15.5,446,648,9523,34,286,0,3,38,17,830,104,29
24747,8.20.22 4:00 AM,15.5,446,648,9523,34,286,0,3,38,17,830,104,29
24748,8.20.22 6:00 AM,15.5,446,648,9523,34,286,0,3,38,17,827,104,29
24749,8.20.22 8:00 AM,15.5,446,648,9523,34,286,0,3,38,17,827,104,29
24750,8.20.22 10:00 AM,15.5,446,648,9523,34,286,0,3,38,17,827,104,29
24751,8.20.22 12:00 PM,15.5,446,648,9522,34,286,0,3,38,17,830,104,29
24752,8.20.22 2:00 PM,15.5,446,648,9522,34,286,0,3,38,17,830,104,29
24753,8.20.22 4:00 PM,15.5,446,648,9522,34,286,0,3,38,17,830,104,29
24754,8.20.22 6:00 PM,15.5,446,648,9522,34,286,0,3,38,17,830,104,29
24755,8.20.22 8:00 PM,15.5,446,648,9522,34,286,0,3,38,17,827,104,29
24756,8.20.22 10:00 PM,15.5,446,648,9522,34,285,0,3,38,17,827,104,29
24757,8.21.22 12:00 AM,15.5,446,648,9522,34,285,0,3,38,17,827,104,29
24758,8.21.22 2:00 AM,15.5,446,648,9522,34,285,0,3,38,17,827,104,29
24759,8.21.22 4:00 AM,15.5,446,648,9522,34,286,0,3,38,17,827,104,29
24760,8.21.22 6:00 AM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24761,8.21.22 8:00 AM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24762,8.21.22 10:00 AM,15.5,446,648,9521,34,285,0,3,38,17,823,104,29
24763,8.21.22 12:00 PM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24764,8.21.22 2:00 PM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24765,8.21.22 4:00 PM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24766,8.21.22 6:00 PM,15.5,446,648,9521,34,286,0,3,38,17,823,104,29
24767,8.21.22 8:00 PM,15.5,446,648,9521,34,285,0,3,37,17,816,104,29
24768,8.21.22 10:00 PM,15.5,446,648,9520,34,285,0,3,37,17,816,104,29
24769,8.22.22 12:00 AM,15.5,446,648,9520,34,285,0,3,37,17,816,104,29
24770,8.22.22 2:00 AM,15.5,446,648,9520,34,285,0,3,37,17,816,104,29
24771,8.22.22 4:00 AM,15.5,446,648,9520,34,286,0,3,37,17,816,104,29
24772,8.22.22 6:00 AM,15.5,446,648,9520,34,286,0,3,37,17,816,104,29
24773,8.22.22 8:00 AM,15.5,446,648,9520,34,286,0,3,37,17,820,104,29
24774,8.22.22 10:00 AM,15.5,446,648,9519,34,286,0,3,36,17,820,104,29
24775,8.22.22 12:00 PM,15.5,446,648,9519,34,286,0,3,36,17,820,104,29
24776,8.22.22 2:00 PM,15.5,446,648,9519,34,286,0,3,36,17,820,104,29
24777,8.22.22 4:00 PM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24778,8.22.22 6:00 PM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24779,8.22.22 8:00 PM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24780,8.22.22 10:00 PM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24781,8.23.22 12:00 AM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24782,8.23.22 2:00 AM,15.5,446,648,9519,34,286,0,3,35,17,820,104,29
24783,8.23.22 4:00 AM,15.5,446,648,9518,34,286,0,3,35,17,820,104,29
24784,8.23.22 6:00 AM,15.5,446,648,9518,34,286,0,3,35,17,820,104,29
24785,8.23.22 8:00 AM,15.5,446,648,9518,34,286,0,3,35,17,816,104,29
24786,8.23.22 10:00 AM,15.5,446,648,9518,34,286,0,3,36,17,816,104,29
24787,8.23.22 12:00 PM,15.5,446,648,9518,34,286,0,3,36,17,816,104,29
24788,8.23.22 2:00 PM,15.5,446,648,9518,34,286,0,3,36,17,816,104,29
24789,8.23.22 4:00 PM,15.5,446,648,9518,34,286,0,3,36,17,816,104,29
24790,8.23.22 6:00 PM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24791,8.23.22 8:00 PM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24792,8.23.22 10:00 PM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24793,8.24.22 12:00 AM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24794,8.24.22 2:00 AM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24795,8.24.22 4:00 AM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24796,8.24.22 6:00 AM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24797,8.24.22 8:00 AM,15.5,446,648,9517,34,286,0,3,36,17,816,104,29
24798,8.24.22 10:00 AM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24799,8.24.22 12:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24800,8.24.22 2:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24801,8.24.22 4:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24802,8.24.22 6:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24803,8.24.22 8:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24804,8.24.22 10:00 PM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24805,8.25.22 12:00 AM,15.5,446,648,9516,34,286,0,3,36,17,816,104,29
24806,8.25.22 2:00 AM,15.5,446,647,9515,34,286,0,3,36,17,816,104,29
24807,8.25.22 4:00 AM,15.5,446,647,9515,34,286,0,3,36,17,816,104,29
24808,8.25.22 6:00 AM,15.5,446,647,9515,34,286,0,3,36,17,847,104,29
24809,8.25.22 8:00 AM,15.5,446,647,9515,34,286,0,3,36,17,847,104,29
24810,8.25.22 10:00 AM,15.5,446,647,9515,34,287,0,3,36,17,847,104,29
24811,8.25.22 12:00 PM,15.5,446,647,9514,34,287,0,3,36,17,847,104,29
24812,8.25.22 2:00 PM,15.5,446,647,9514,34,287,0,3,36,17,847,104,29
24813,8.25.22 4:00 PM,15.5,445,647,9514,34,287,0,3,36,17,847,104,29
24814,8.25.22 6:00 PM,15.5,445,647,9514,34,287,0,3,36,17,850,104,29
24815,8.25.22 8:00 PM,15.5,445,647,9514,34,287,0,3,36,17,854,104,29
24816,8.25.22 10:00 PM,15.5,445,647,9514,34,287,0,3,36,17,854,104,29
24817,8.26.22 12:00 AM,15.5,445,647,9514,34,286,0,3,36,17,850,104,29
24818,8.26.22 2:00 AM,15.5,445,647,9513,34,286,0,3,37,17,847,104,29
24819,8.26.22 4:00 AM,15.5,445,647,9513,34,286,0,3,37,17,844,104,29
24820,8.26.22 6:00 AM,15.5,445,647,9513,34,286,0,3,37,17,844,104,29
24821,8.26.22 8:00 AM,15.5,445,647,9513,34,286,0,3,37,17,840,104,29
24822,8.26.22 10:00 AM,15.5,445,647,9513,34,286,0,3,37,17,840,104,29
24823,8.26.22 12:00 PM,15.5,445,647,9513,34,286,0,3,37,17,844,104,29
24824,8.26.22 2:00 PM,15.5,445,647,9512,34,286,0,3,37,17,844,104,29
24825,8.26.22 4:00 PM,15.5,445,647,9511,34,287,0,3,37,17,847,104,29
24826,8.26.22 6:00 PM,15.5,445,647,9508,34,287,0,3,37,17,854,104,29
24827,8.26.22 8:00 PM,15.5,445,647,9507,34,287,0,3,37,17,854,104,29
24828,8.26.22 10:00 PM,15.5,445,647,9507,34,287,0,3,37,17,850,104,29
24829,8.27.22 12:00 AM,15.5,445,647,9507,34,287,0,3,37,17,847,104,29
24830,8.27.22 2:00 AM,15.5,445,647,9506,34,287,0,3,37,17,847,104,29
24831,8.27.22 4:00 AM,15.5,445,647,9506,34,287,0,3,37,17,847,104,29
24832,8.27.22 6:00 AM,15.5,445,647,9506,34,287,0,3,37,17,844,104,29
24833,8.27.22 8:00 AM,15.5,445,647,9506,34,287,0,3,37,17,844,104,29
24834,8.27.22 10:00 AM,15.5,445,647,9506,34,287,0,3,37,17,840,104,29
24835,8.27.22 12:00 PM,15.5,445,647,9505,34,287,0,3,37,17,840,104,29
24836,8.27.22 2:00 PM,15.5,445,647,9505,34,287,0,3,37,17,840,104,29
24837,8.27.22 4:00 PM,15.5,445,647,9505,34,287,0,3,37,17,847,104,29
24838,8.27.22 6:00 PM,15.5,445,647,9505,34,287,0,3,37,17,850,104,29
24839,8.27.22 8:00 PM,15.5,445,647,9504,34,287,0,3,37,17,850,104,29
24840,8.27.22 10:00 PM,15.5,445,647,9504,34,287,0,3,37,17,850,104,29
24841,8.28.22 12:00 AM,15.5,445,647,9504,34,287,0,3,37,17,847,104,29
24842,8.28.22 2:00 AM,15.5,445,647,9504,34,287,0,3,37,17,847,104,29
24843,8.28.22 4:00 AM,15.5,445,647,9504,34,287,0,3,37,17,847,104,29
24844,8.28.22 6:00 AM,15.5,445,647,9504,34,287,0,3,37,17,844,104,29
24845,8.28.22 8:00 AM,15.5,445,647,9504,34,287,0,3,37,17,844,104,29
24846,8.28.22 10:00 AM,15.5,444,647,9503,34,287,0,3,37,17,844,104,29
24847,8.28.22 12:00 PM,15.5,444,647,9503,34,287,0,3,37,17,844,104,29
24848,8.28.22 2:00 PM,15.5,444,647,9503,34,287,0,3,37,17,847,104,29
24849,8.28.22 4:00 PM,15.5,444,647,9503,34,287,0,3,37,17,850,104,29
24850,8.28.22 6:00 PM,15.5,444,647,9503,34,287,0,3,37,17,850,104,29
24851,8.28.22 8:00 PM,15.5,444,647,9503,34,287,0,3,37,17,847,104,29
24852,8.28.22 10:00 PM,15.5,444,647,9503,34,287,0,3,37,17,847,104,29
24853,8.29.22 12:00 AM,15.5,444,647,9503,34,287,0,3,37,17,847,104,29
24854,8.29.22 2:00 AM,15.5,444,647,9502,34,287,0,3,37,17,847,104,29
24855,8.29.22 4:00 AM,15.5,444,647,9502,34,287,0,3,37,17,847,104,29
24856,8.29.22 6:00 AM,15.5,444,647,9502,34,287,0,3,37,17,844,104,29
24857,8.29.22 8:00 AM,15.5,444,647,9502,34,287,0,3,37,17,844,104,29
24858,8.29.22 10:00 AM,15.5,444,647,9501,34,287,0,3,37,17,840,104,29
24859,8.29.22 12:00 PM,15.5,444,647,9501,34,287,0,3,37,17,840,104,29
24860,8.29.22 2:00 PM,15.5,444,647,9501,34,287,0,3,37,17,840,104,29
24861,8.29.22 4:00 PM,15.5,444,647,9501,34,287,0,3,37,17,840,104,29
24862,8.29.22 6:00 PM,15.5,444,646,9500,34,287,0,3,37,17,847,104,29
24863,8.29.22 8:00 PM,15.5,444,646,9500,34,287,0,3,37,17,847,104,29
24864,8.29.22 10:00 PM,15.5,444,646,9500,34,287,0,3,37,17,847,104,29
24865,8.30.22 12:00 AM,15.5,444,646,9500,34,287,0,3,37,17,847,104,29
24866,8.30.22 2:00 AM,15.5,444,646,9500,34,287,0,3,37,17,844,104,29
24867,8.30.22 4:00 AM,15.5,444,646,9500,34,287,0,3,37,17,844,104,29
24868,8.30.22 6:00 AM,15.5,444,646,9500,34,287,0,3,37,17,844,104,29
24869,8.30.22 8:00 AM,15.5,444,646,9500,34,287,0,3,37,17,844,104,29
24870,8.30.22 10:00 AM,15.5,444,646,9500,34,287,0,3,37,17,840,104,30
24871,8.30.22 12:00 PM,15.5,444,646,9500,34,287,0,3,37,17,840,104,30
24872,8.30.22 2:00 PM,15.5,444,646,9499,34,287,0,3,37,17,840,104,30
24873,8.30.22 4:00 PM,15.5,444,646,9499,34,287,0,3,37,17,847,104,30
24874,8.30.22 6:00 PM,15.5,444,646,9499,34,287,0,3,37,17,854,104,30
24875,8.30.22 8:00 PM,15.5,444,646,9498,35,288,0,3,37,17,857,104,30
24876,8.30.22 10:00 PM,15.5,444,646,9498,35,288,0,3,37,17,857,104,30
24877,8.31.22 12:00 AM,15.5,444,646,9498,35,288,0,3,37,17,857,104,30
24878,8.31.22 2:00 AM,15.5,444,646,9498,35,288,0,3,37,17,854,104,30
24879,8.31.22 4:00 AM,15.5,444,646,9498,35,288,0,3,37,17,847,104,30
24880,8.31.22 6:00 AM,15.5,444,646,9498,35,288,0,3,37,17,844,104,30
24881,8.31.22 8:00 AM,15.5,444,646,9498,35,288,0,3,37,17,840,104,30
24882,8.31.22 10:00 AM,15.5,444,646,9498,35,287,0,3,37,17,840,104,30
24883,8.31.22 12:00 PM,15.5,444,646,9498,35,287,0,3,37,17,840,104,30
24884,8.31.22 2:00 PM,15.5,444,646,9498,35,287,0,3,37,17,840,104,30
24885,8.31.22 4:00 PM,15.5,444,646,9497,35,287,0,3,37,17,844,104,30
24886,8.31.22 6:00 PM,15.5,444,646,9497,35,287,0,3,37,17,847,104,30
24887,8.31.22 8:00 PM,15.5,444,646,9497,35,287,0,3,37,17,844,104,30
24888,8.31.22 10:00 PM,15.5,444,646,9497,35,287,0,3,37,17,844,104,30
24889,09.01.22 00:00,15.5,444,646,9497,35,287,0,3,37,17,844,104,30
24890,09.01.22 02:00,15.5,444,646,9496,35,287,0,3,37,17,844,104,30
24891,09.01.22 04:00,15.5,444,646,9496,35,287,0,3,37,17,844,104,30
24892,09.01.22 06:00,15.5,444,646,9496,35,288,0,3,38,17,840,104,30
24893,09.01.22 08:00,15.5,444,646,9496,35,288,0,3,38,17,837,104,30
24894,09.01.22 10:00,15.5,444,646,9496,35,288,0,3,38,17,837,104,30
24895,09.01.22 12:00,15.5,444,646,9496,35,287,0,3,38,17,837,104,30
24896,09.01.22 14:00,15.5,444,646,9496,35,287,0,3,38,17,837,104,30
24897,09.01.22 16:00,15.5,444,646,9496,35,287,0,3,38,17,840,104,30
24898,09.01.22 18:00,15.5,444,646,9496,35,287,0,3,38,17,840,104,30
24899,09.01.22 20:00,15.5,444,646,9495,35,287,0,3,38,17,840,104,30
24900,09.01.22 22:00,15.5,444,646,9495,35,287,0,3,38,17,840,104,30
24901,09.02.22 00:00,15.5,444,646,9495,35,287,0,3,38,17,837,104,30
24902,09.02.22 02:00,15.5,444,646,9495,35,287,0,3,38,17,837,104,30
24903,09.02.22 04:00,15.5,444,646,9495,35,288,0,3,38,17,837,104,30
24904,09.02.22 06:00,15.5,444,646,9495,35,288,0,3,38,17,837,104,30
24905,09.02.22 08:00,15.5,444,646,9495,35,288,0,3,38,17,837,104,30
24906,09.02.22 10:00,15.5,444,646,9494,35,288,0,3,38,17,837,104,30
24907,09.02.22 12:00,15.5,444,646,9494,35,288,0,3,38,17,837,104,30
24908,09.02.22 14:00,15.5,444,646,9494,35,288,0,3,38,17,837,104,30
24909,09.02.22 16:00,15.5,444,646,9494,35,288,0,3,38,17,840,104,30
24910,09.02.22 18:00,15.5,444,646,9493,35,288,0,3,38,17,844,104,30
24911,09.02.22 20:00,15.5,444,646,9493,35,288,0,3,38,17,847,104,30
24912,09.02.22 22:00,15.5,444,646,9493,35,288,0,3,38,17,847,104,30
24913,09.03.22 00:00,15.5,444,646,9493,35,288,0,3,38,17,847,104,30
24914,09.03.22 02:00,15.5,444,646,9493,35,288,0,3,38,17,847,104,30
24915,09.03.22 04:00,15.5,444,646,9493,35,288,0,3,38,17,847,104,30
24916,09.03.22 06:00,15.5,444,646,9493,35,288,0,3,38,17,840,104,30
24917,09.03.22 08:00,15.5,444,646,9493,35,288,0,3,38,17,840,104,30
24918,09.03.22 10:00,15.5,444,646,9493,35,288,0,3,38,17,840,104,30
24919,09.03.22 12:00,15.5,444,646,9493,35,288,0,3,38,17,840,104,30
24920,09.03.22 14:00,15.5,444,646,9492,35,288,0,3,38,17,840,104,30
24921,09.03.22 16:00,15.5,444,646,9492,35,288,0,3,38,17,840,104,30
24922,09.03.22 18:00,15.5,444,646,9492,35,288,0,3,38,17,844,104,30
24923,09.03.22 20:00,15.5,444,646,9491,35,288,0,3,38,17,840,104,30
24924,09.03.22 22:00,15.5,444,646,9491,35,288,0,3,38,17,840,104,30
24925,09.04.22 00:00,15.5,444,646,9491,35,288,0,3,38,17,840,104,30
24926,09.04.22 02:00,15.5,444,646,9491,35,288,0,3,39,17,840,104,30
24927,09.04.22 04:00,15.5,444,646,9491,35,288,0,3,39,17,840,104,30
24928,09.04.22 06:00,15.5,444,646,9491,35,288,0,3,39,17,840,104,30
24929,09.04.22 08:00,15.5,444,646,9491,35,288,0,3,39,17,837,104,30
24930,09.04.22 10:00,15.5,444,646,9491,35,288,0,3,39,17,837,104,30
24931,09.04.22 12:00,15.5,444,646,9491,35,288,0,3,39,17,837,104,30
24932,09.04.22 14:00,15.5,444,646,9491,35,288,0,3,39,17,837,104,30
24933,09.04.22 16:00,15.5,443,646,9490,35,288,0,3,39,17,837,104,30
24934,09.04.22 18:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24935,09.04.22 20:00,15.5,443,646,9490,35,288,0,3,39,17,830,104,30
24936,09.04.22 22:00,15.5,443,646,9490,35,288,0,3,39,17,830,104,30
24937,09.05.22 00:00,15.5,443,646,9489,35,288,0,3,39,17,830,104,30
24938,09.05.22 02:00,15.5,443,646,9490,35,288,0,3,39,17,830,104,30
24939,09.05.22 04:00,15.5,443,646,9490,35,288,0,3,39,17,830,104,30
24940,09.05.22 06:00,15.5,443,646,9490,35,288,0,3,39,17,830,104,30
24941,09.05.22 08:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24942,09.05.22 10:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24943,09.05.22 12:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24944,09.05.22 14:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24945,09.05.22 16:00,15.5,443,646,9490,35,288,0,3,39,17,833,104,30
24946,09.05.22 18:00,15.5,443,646,9490,35,288,0,3,39,17,827,104,30
24947,09.05.22 20:00,15.5,443,646,9489,35,287,0,3,39,17,840,104,30
24948,09.05.22 22:00,15.5,443,646,9489,35,287,0,3,39,17,837,104,30
24949,09.06.22 00:00,15.5,443,646,9489,35,287,0,3,39,17,833,104,30
24950,09.06.22 02:00,15.5,443,646,9489,35,287,0,3,39,17,830,104,30
24951,09.06.22 04:00,15.5,443,646,9489,35,287,0,3,39,17,830,104,30
24952,09.06.22 06:00,15.5,443,646,9489,35,287,0,3,39,17,830,104,30
24953,09.06.22 08:00,15.5,443,646,9489,35,287,0,3,39,17,823,104,29
24954,09.06.22 10:00,15.5,443,646,9488,35,287,0,3,39,17,820,104,27
24955,09.06.22 12:00,15.5,443,646,9488,35,287,0,3,39,17,820,104,25
24956,09.06.22 14:00,15.5,444,646,9488,35,287,0,3,39,17,820,104,25
24957,09.06.22 16:00,15.5,444,646,9488,35,287,0,3,39,17,820,104,24
24958,09.06.22 18:00,15.5,444,646,9488,35,287,0,3,39,17,820,104,24
24959,09.06.22 20:00,15.5,444,646,9487,35,287,0,3,39,17,820,104,24
24960,09.06.22 22:00,15.5,444,646,9487,35,287,0,3,39,17,820,104,24
24961,09.07.22 00:00,15.5,444,646,9487,35,288,0,3,39,17,820,104,26
24962,09.07.22 02:00,15.5,443,646,9487,35,288,0,3,39,17,820,104,27
24963,09.07.22 04:00,15.5,443,646,9487,35,288,0,3,39,17,820,104,29
24964,09.07.22 06:00,15.5,443,646,9487,35,288,0,3,39,17,816,104,29
24965,09.07.22 08:00,15.5,443,645,9486,35,288,0,3,39,17,820,104,30
24966,09.07.22 10:00,15.5,443,645,9486,35,288,0,3,39,17,820,104,30
24967,09.07.22 12:00,15.5,443,645,9486,35,288,0,3,39,17,823,104,30
24968,09.07.22 14:00,15.5,443,645,9486,35,288,0,3,39,17,823,104,30
24969,09.07.22 16:00,15.5,443,645,9486,35,288,0,3,39,17,823,104,30
24970,09.07.22 18:00,15.5,459,655,9623,27,279,0,3,39,17,844,104,22
24971,09.07.22 20:00,15.5,454,653,9592,28,279,0,3,39,17,844,104,24
24972,09.07.22 22:00,15.5,443,646,9490,31,282,0,3,39,17,844,104,27
24973,09.08.22 00:00,15.5,443,645,9486,33,284,0,3,39,17,840,104,28
24974,09.08.22 02:00,15.5,443,645,9484,33,285,0,3,39,17,840,104,29
24975,09.08.22 04:00,15.5,443,645,9483,34,286,0,3,39,17,840,104,29
24976,09.08.22 06:00,15.5,443,645,9483,34,286,0,3,39,17,840,104,29
24977,09.08.22 08:00,15.5,443,645,9482,34,287,0,3,39,17,840,104,29
24978,09.08.22 10:00,15.5,443,645,9482,34,287,0,3,39,17,830,104,29
24979,09.08.22 12:00,15.5,443,645,9481,34,287,0,3,39,17,830,104,29
24980,09.08.22 14:00,15.5,443,645,9480,34,287,0,3,39,17,830,104,29
24981,09.08.22 16:00,15.5,443,645,9480,34,287,0,3,39,17,830,104,29
24982,09.08.22 18:00,15.5,443,645,9480,35,287,0,3,39,17,830,104,29
24983,09.08.22 20:00,15.5,443,645,9479,35,287,0,3,39,17,830,104,29
24984,09.08.22 22:00,15.5,443,645,9479,35,288,0,3,39,17,830,104,29
24985,09.09.22 00:00,15.5,443,645,9479,35,288,0,3,39,17,830,104,29
24986,09.09.22 02:00,15.5,443,645,9479,35,288,0,3,39,17,837,104,28
24987,09.09.22 04:00,15.5,443,645,9479,35,288,0,3,39,17,837,104,28
24988,09.09.22 06:00,15.5,443,645,9479,35,288,0,3,39,17,837,104,28
24989,09.09.22 08:00,15.5,443,645,9478,35,288,0,3,39,17,837,104,28
24990,09.09.22 10:00,15.5,443,645,9478,35,288,0,3,39,17,837,104,28
24991,09.09.22 12:00,15.5,443,645,9478,35,288,0,3,39,17,837,104,28
24992,09.09.22 14:00,15.5,443,645,9478,35,288,0,3,39,17,837,104,29
24993,09.09.22 16:00,15.5,443,645,9478,35,288,0,3,39,17,837,104,30
24994,09.09.22 18:00,15.5,443,645,9477,35,288,0,3,39,17,844,104,30
24995,09.09.22 20:00,15.5,443,645,9478,35,288,0,3,39,17,844,104,30
24996,09.09.22 22:00,15.5,443,645,9478,35,288,0,3,39,17,844,104,30
24997,09.10.22 00:00,15.5,443,645,9478,35,288,0,3,39,17,844,104,30
24998,09.10.22 02:00,15.5,443,645,9477,35,288,0,3,39,17,844,104,30
24999,09.10.22 04:00,15.5,443,645,9477,35,288,0,3,39,17,844,104,30
25000,09.10.22 06:00,15.5,443,645,9477,35,288,0,3,39,17,844,104,30
25001,09.10.22 08:00,15.5,443,645,9476,35,288,0,3,39,17,840,104,30
25002,09.10.22 10:00,15.5,443,645,9476,35,288,0,3,39,17,840,104,30
25003,09.10.22 12:00,15.5,443,645,9476,35,288,0,3,39,17,840,104,30
25004,09.10.22 14:00,15.5,443,645,9475,35,288,0,3,39,17,840,104,28
