U1_18RowNumber,Date,Dchoke (mm),WHP (atm),DHGP (atm),DHGP (psi),A-annulus Pres (atm),7x10 Annulus Pressure (atm),10x13 Annulus Pressure (atm),13x18 Annulus Pressure (atm),18x24 Annulus Pressure (atm),24x28 Annulus Pressure (atm),28x32 Annulus Pressure (atm),SSSV Pressure (atm), I-II Choke Pressure  (atm), II-III Choke Pressure  (atm),III Choke Pressure (atm),DHGT (Celcius),III pille Temperature (Celcius)
3085,05.04.22 22:00,#N/A,494,643,9450,60,0,146,43,2,0,0,918,155,117,60.4,102,26
3086,05.05.22 00:00,#N/A,494,643,9450,60,0,146,43,2,0,0,918,155,117,60.3,102,26
3087,05.05.22 02:00,#N/A,494,643,9450,60,0,146,43,2,0,0,918,155,117,60.3,102,26
3088,05.05.22 04:00,#N/A,494,643,9450,60,0,146,43,2,0,0,918,155,117,60.4,102,26
3089,05.05.22 06:00,#N/A,494,643,9450,60,0,146,43,2,0,0,918,155,117,60.3,102,26
3090,05.05.22 08:00,#N/A,494,643,9449,60,0,146,44,2,0,0,918,155,117,60.2,102,26
3091,05.05.22 10:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,60.2,102,27
3092,05.05.22 12:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,60.1,102,27
3093,05.05.22 14:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,60,102,27
3094,05.05.22 16:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,59.9,102,27
3095,05.05.22 18:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,59.7,102,27
3096,05.05.22 20:00,#N/A,493,643,9449,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3097,05.05.22 22:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3098,05.06.22 00:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3099,05.06.22 02:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3100,05.06.22 04:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3101,05.06.22 06:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.6,102,27
3102,05.06.22 08:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.7,102,27
3103,05.06.22 10:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.9,102,27
3104,05.06.22 12:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,59.9,102,27
3105,05.06.22 14:00,#N/A,493,643,9448,60,0,146,45,2,0,0,918,155,117,60.1,102,27
3106,05.06.22 16:00,#N/A,493,643,9447,60,0,146,45,2,0,0,918,155,117,60.2,102,27
3107,05.06.22 18:00,#N/A,493,643,9447,60,0,146,45,2,0,0,918,155,117,60.2,102,27
3108,05.06.22 20:00,#N/A,493,643,9447,60,0,146,45,2,0,0,918,155,117,60.3,102,27
3109,05.06.22 22:00,#N/A,493,643,9447,60,0,146,45,2,0,0,918,155,117,60.3,102,27
3110,05.07.22 00:00,#N/A,493,643,9447,60,0,146,45,2,0,0,918,155,117,60.4,102,27
3111,05.07.22 02:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.4,102,27
3112,05.07.22 04:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.5,102,27
3113,05.07.22 06:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.6,102,27
3114,05.07.22 08:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.6,102,27
3115,05.07.22 10:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.7,102,27
3116,05.07.22 12:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3117,05.07.22 14:00,#N/A,493,643,9446,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3118,05.07.22 16:00,#N/A,493,643,9445,60,0,146,45,2,0,0,918,155,117,60.9,102,27
3119,05.07.22 18:00,#N/A,493,643,9445,60,0,146,45,2,0,0,918,155,117,60.9,102,27
3120,05.07.22 20:00,#N/A,493,643,9445,60,0,146,45,2,0,0,918,155,117,60.9,102,27
3121,05.07.22 22:00,#N/A,493,643,9445,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3122,05.08.22 00:00,#N/A,493,643,9445,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3123,05.08.22 02:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3124,05.08.22 04:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3125,05.08.22 06:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.7,102,27
3126,05.08.22 08:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.7,102,27
3127,05.08.22 10:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3128,05.08.22 12:00,#N/A,493,643,9444,60,0,146,45,2,0,0,918,155,117,60.8,102,27
3129,05.08.22 14:00,#N/A,493,643,9443,60,0,146,45,2,0,0,918,155,117,60.9,102,27
3130,05.08.22 16:00,#N/A,493,643,9443,60,0,147,45,2,0,0,918,155,117,60.9,102,27
3131,05.08.22 18:00,#N/A,493,643,9443,60,0,147,45,2,0,0,918,155,117,61,102,27
3132,05.08.22 20:00,#N/A,493,643,9443,60,0,147,45,2,0,0,918,155,117,61.1,102,27
3133,05.08.22 22:00,#N/A,493,643,9443,60,0,147,45,2,0,0,918,155,117,61.1,102,27
3134,05.09.22 00:00,#N/A,493,643,9443,60,0,147,45,2,0,0,918,155,117,61.1,102,27
3135,05.09.22 02:00,#N/A,493,642,9442,60,0,147,45,2,0,0,918,155,117,61.2,102,27
3136,05.09.22 04:00,#N/A,493,642,9442,60,0,147,45,2,0,0,918,155,117,61.2,102,27
3137,05.09.22 06:00,#N/A,493,642,9442,60,0,147,45,2,0,0,918,155,117,61.3,102,27
3138,05.09.22 08:00,#N/A,493,642,9442,60,0,147,45,2,0,0,922,155,117,61.4,102,27
3139,05.09.22 10:00,#N/A,493,642,9442,60,0,147,45,2,0,0,922,155,117,61.4,102,28
3140,05.09.22 12:00,#N/A,493,642,9442,60,0,147,45,2,0,0,922,155,117,61.6,102,28
3141,05.09.22 14:00,#N/A,493,642,9441,60,0,147,45,2,0,0,922,155,117,61.5,102,28
3142,05.09.22 16:00,#N/A,493,642,9441,60,0,147,45,2,0,0,922,155,117,61.5,102,28
3143,05.09.22 18:00,#N/A,493,642,9441,60,0,147,45,2,0,0,922,155,117,61.4,102,28
3144,05.09.22 20:00,#N/A,493,642,9441,60,0,147,45,2,0,0,922,155,117,61.3,102,28
3145,05.09.22 22:00,#N/A,493,642,9440,60,0,147,45,2,0,0,922,155,117,61.2,102,28
3146,05.10.22 00:00,#N/A,493,642,9440,60,0,147,45,2,0,0,922,155,117,61.3,102,28
3147,05.10.22 02:00,#N/A,493,642,9440,60,0,147,45,2,0,0,922,155,117,61.4,102,28
3148,05.10.22 04:00,#N/A,493,642,9439,60,0,147,45,2,0,0,922,155,117,61.4,102,28
3149,05.10.22 06:00,#N/A,493,642,9439,60,0,147,45,2,0,0,922,155,117,61.4,102,28
3150,05.10.22 08:00,#N/A,493,642,9439,60,0,147,45,2,0,0,918,155,117,61.4,102,28
3151,05.10.22 10:00,#N/A,493,642,9439,60,0,147,45,2,0,0,918,155,117,61.4,102,28
3152,05.10.22 12:00,#N/A,493,642,9439,60,0,147,45,2,0,0,918,155,117,61.5,102,28
3153,05.10.22 14:00,#N/A,493,642,9438,61,0,147,46,2,0,0,918,155,117,61.6,102,28
3154,05.10.22 16:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3155,05.10.22 18:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3156,05.10.22 20:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.7,102,28
3157,05.10.22 22:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3158,05.11.22 00:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3159,05.11.22 02:00,#N/A,493,642,9438,61,0,148,46,2,0,0,918,155,117,61.5,102,28
3160,05.11.22 04:00,#N/A,493,642,9437,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3161,05.11.22 06:00,#N/A,493,642,9437,61,0,148,46,2,0,0,918,155,117,61.6,102,28
3162,05.11.22 08:00,#N/A,493,642,9437,61,0,148,46,2,0,0,918,155,117,61.7,102,28
3163,05.11.22 10:00,#N/A,493,642,9437,61,0,148,46,2,0,0,918,155,117,61.7,102,28
3164,05.11.22 12:00,#N/A,493,642,9437,61,0,148,47,2,0,0,918,155,117,61.8,102,28
3165,05.11.22 14:00,#N/A,493,642,9437,61,0,148,46,2,0,0,918,155,117,61.8,102,28
3166,05.11.22 16:00,#N/A,493,642,9437,61,0,148,47,2,0,0,918,155,117,61.8,102,28
3167,05.11.22 18:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.9,102,28
3168,05.11.22 20:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.9,102,28
3169,05.11.22 22:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.9,102,28
3170,05.12.22 00:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.8,102,28
3171,05.12.22 02:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.7,102,28
3172,05.12.22 04:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.8,102,28
3173,05.12.22 06:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,61.9,102,28
3174,05.12.22 08:00,#N/A,493,642,9436,61,0,148,47,2,0,0,918,155,117,62.1,102,28
3175,05.12.22 10:00,#N/A,493,642,9435,61,0,148,47,2,0,0,918,155,117,62.2,102,28
3176,05.12.22 12:00,#N/A,493,643,9445,61,0,148,47,2,0,0,918,154,117,62,102,28
3177,05.12.22 14:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,62,102,28
3178,05.12.22 16:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,62,102,28
3179,05.12.22 18:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,62,102,28
3180,05.12.22 20:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3181,05.12.22 22:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3182,5.13.22 0:00,#N/A,493,643,9445,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3183,5.13.22 2:00,#N/A,493,643,9444,60,0,148,47,2,0,0,918,154,117,62,102,28
3184,5.13.22 4:00,#N/A,493,643,9444,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3185,5.13.22 6:00,#N/A,493,643,9444,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3186,5.13.22 8:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,61.9,102,28
3187,5.13.22 10:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3188,5.13.22 12:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3189,5.13.22 14:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3190,5.13.22 16:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3191,5.13.22 18:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3192,5.13.22 20:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3193,5.13.22 22:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62,102,28
3194,5.14.22 0:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62.1,102,28
3195,5.14.22 2:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62.1,102,28
3196,5.14.22 4:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62.2,102,28
3197,5.14.22 6:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62.2,102,28
3198,5.14.22 8:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.2,102,28
3199,5.14.22 10:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.2,102,28
3200,5.14.22 12:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3201,5.14.22 14:00,#N/A,493,643,9443,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3202,5.14.22 16:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3203,5.14.22 18:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3204,5.14.22 20:00,#N/A,493,642,9442,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3205,5.14.22 22:00,#N/A,493,642,9441,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3206,5.15.22 0:00,#N/A,493,642,9441,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3207,5.15.22 2:00,#N/A,493,642,9441,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3208,5.15.22 4:00,#N/A,493,642,9441,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3209,5.15.22 6:00,#N/A,493,642,9441,60,0,148,47,2,0,0,918,154,117,62.3,102,28
3210,5.15.22 8:00,#N/A,493,642,9440,60,0,148,47,2,0,0,918,154,117,62.4,102,28
3211,5.15.22 10:00,#N/A,494,643,9451,60,0,148,47,2,0,0,918,152,117,62.3,102,28
3212,5.15.22 12:00,#N/A,494,643,9451,60,0,148,47,2,0,0,918,152,117,62.4,102,28
3213,5.15.22 14:00,#N/A,494,643,9451,60,0,148,47,2,0,0,918,152,117,62.4,102,30
3214,5.15.22 16:00,#N/A,494,643,9450,60,0,148,47,2,0,0,918,152,117,62.2,102,30
3215,5.15.22 18:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,62,102,30
3216,5.15.22 20:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,61.9,102,30
3217,5.15.22 22:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,61.9,102,30
3218,5.16.22 0:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,61.8,102,30
3219,5.16.22 2:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,61.8,102,28
3220,5.16.22 4:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,61.9,102,28
3221,5.16.22 6:00,#N/A,494,643,9450,60,0,147,47,2,0,0,918,152,117,62.1,102,28
3222,5.16.22 8:00,#N/A,494,643,9449,60,0,147,47,2,0,0,918,151,115,62.3,102,30
3223,5.16.22 10:00,#N/A,494,643,9449,60,0,147,47,2,0,0,918,151,115,62.3,102,30
3224,5.16.22 12:00,#N/A,494,643,9449,59,0,147,47,2,0,0,918,151,115,62.3,102,28
3225,5.16.22 14:00,#N/A,494,643,9449,59,0,147,47,2,0,0,918,151,115,62.3,102,28
3226,5.16.22 16:00,#N/A,494,643,9450,59,0,147,47,2,0,0,918,151,115,62.4,102,27
3227,5.16.22 18:00,#N/A,494,643,9449,59,0,147,47,2,0,0,918,151,115,62.5,102,27
3228,5.16.22 20:00,#N/A,495,644,9460,58,0,146,47,2,0,0,918,149,112,62.1,102,27
3229,5.16.22 22:00,#N/A,495,644,9460,58,0,146,47,2,0,0,918,149,113,62.1,102,27
3230,5.17.22 0:00,#N/A,495,644,9460,58,0,146,47,2,0,0,918,149,112,62.1,102,27
3231,5.17.22 2:00,#N/A,495,644,9460,58,0,146,47,2,0,0,918,149,112,62,102,27
3232,5.17.22 4:00,#N/A,495,644,9460,57,0,146,47,2,0,0,918,149,112,62,102,27
3233,5.17.22 6:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,112,62.2,102,27
3234,5.17.22 8:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,112,62.2,102,27
3235,5.17.22 10:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.2,102,27
3236,5.17.22 12:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.1,102,27
3237,5.17.22 14:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.1,102,27
3238,5.17.22 16:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.1,102,27
3239,5.17.22 18:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.1,102,27
3240,5.17.22 20:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62.1,102,27
3241,5.17.22 22:00,#N/A,495,644,9459,57,0,146,47,2,0,0,918,149,113,62,102,27
3242,5.18.22 0:00,#N/A,491,641,9415,57,0,146,47,2,0,0,918,154,119,56.1,102,26
3243,5.18.22 2:00,#N/A,478,631,9268,64,0,149,47,2,0,0,918,202,149,55.5,102,27
3244,5.18.22 4:00,#N/A,465,621,9123,72,0,153,47,2,0,0,925,244,179,59.9,102,30
3245,5.18.22 6:00,#N/A,462,618,9082,79,0,146,47,2,0,0,939,251,186,62.8,102,33
3246,5.18.22 8:00,#N/A,464,620,9108,81,0,148,47,2,0,0,946,244,179,62.1,103,32
3247,5.18.22 10:00,#N/A,464,620,9105,83,0,150,49,2,0,0,946,245,179,61.9,103,33
3248,5.18.22 12:00,#N/A,464,619,9103,84,0,151,51,2,0,0,946,245,179,61.8,103,33
3249,5.18.22 14:00,#N/A,464,619,9101,84,0,151,52,2,0,0,946,245,179,61.7,103,33
3250,5.18.22 16:00,#N/A,464,619,9099,85,0,152,52,2,0,0,946,245,179,61.7,103,33
3251,5.18.22 18:00,#N/A,463,619,9098,85,0,153,52,2,0,0,946,245,179,61.6,103,33
3252,5.18.22 20:00,#N/A,463,619,9096,85,0,153,52,2,0,0,946,245,179,61.6,103,33
3253,5.18.22 22:00,#N/A,463,619,9094,85,0,153,53,2,0,0,946,245,179,61.6,103,33
3254,5.19.22 0:00,#N/A,463,619,9093,85,0,154,55,2,0,0,946,245,179,61.5,103,33
3255,5.19.22 2:00,#N/A,463,619,9092,81,0,121,57,2,0,0,946,245,179,61.5,103,33
3256,5.19.22 4:00,#N/A,463,619,9092,82,0,124,57,2,0,0,946,245,179,61.5,103,33
3257,5.19.22 6:00,#N/A,463,619,9091,82,0,124,57,2,0,0,946,245,179,61.5,103,33
3258,5.19.22 8:00,#N/A,463,619,9090,82,0,125,57,2,0,0,946,245,179,61.7,103,33
3259,5.19.22 10:00,#N/A,463,618,9089,83,0,125,57,2,0,0,946,245,179,61.8,103,33
3260,5.19.22 12:00,#N/A,463,618,9088,83,0,126,57,2,0,0,946,245,179,61.7,103,33
3261,5.19.22 14:00,#N/A,463,618,9087,83,0,126,57,2,0,0,942,245,179,61.7,103,33
3262,5.19.22 16:00,#N/A,463,618,9086,83,0,126,57,2,0,0,942,245,179,61.8,103,33
3263,5.19.22 18:00,#N/A,463,618,9085,83,0,127,57,2,0,0,942,245,179,61.7,103,33
3264,5.19.22 20:00,#N/A,463,618,9085,83,0,127,57,2,0,0,942,245,179,61.7,103,33
3265,5.19.22 22:00,#N/A,463,618,9083,83,0,127,57,2,0,0,942,245,179,61.6,103,33
3266,5.20.22 0:00,#N/A,463,618,9083,83,0,127,57,2,0,0,942,245,179,61.6,103,33
3267,5.20.22 2:00,#N/A,463,618,9083,83,0,127,57,2,0,0,942,245,179,61.6,103,33
3268,5.20.22 4:00,#N/A,463,618,9083,83,0,127,57,2,0,0,942,245,179,61.6,103,33
3269,5.20.22 6:00,#N/A,463,618,9082,83,0,127,57,2,0,0,942,245,179,61.6,103,33
3270,5.20.22 8:00,#N/A,462,618,9081,83,0,128,57,2,0,0,942,245,179,61.7,103,33
3271,5.20.22 10:00,#N/A,462,618,9081,83,0,128,57,2,0,0,939,245,179,61.7,103,33
3272,5.20.22 12:00,#N/A,462,618,9080,83,0,128,57,2,0,0,935,245,179,61.7,103,32
3273,5.20.22 14:00,#N/A,462,618,9079,83,0,128,57,2,0,0,932,245,179,61.7,103,32
3274,5.20.22 16:00,#N/A,462,618,9079,83,0,128,57,2,0,0,932,245,179,61.7,103,33
3275,5.20.22 18:00,#N/A,462,618,9078,83,0,128,57,2,0,0,932,245,179,61.8,103,33
3276,5.20.22 20:00,#N/A,462,618,9077,83,0,128,57,2,0,0,932,245,179,61.8,103,33
3277,5.20.22 22:00,#N/A,462,618,9076,83,0,128,57,2,0,0,932,245,179,61.8,103,33
3278,5.21.22 0:00,#N/A,462,618,9075,83,0,128,57,2,0,0,932,245,179,61.8,103,33
3279,5.21.22 2:00,#N/A,462,617,9074,83,0,128,57,2,0,0,932,245,179,61.8,103,33
3280,5.21.22 4:00,#N/A,462,617,9073,83,0,129,57,2,0,0,932,245,179,61.8,103,33
3281,5.21.22 6:00,#N/A,462,617,9073,84,0,129,57,2,0,0,932,245,179,61.7,103,33
3282,5.21.22 8:00,#N/A,462,617,9073,84,0,129,57,2,0,0,932,245,179,61.7,103,33
3283,5.21.22 10:00,#N/A,462,617,9072,84,0,129,57,2,0,0,932,245,179,61.7,103,33
3284,5.21.22 12:00,#N/A,462,617,9071,84,0,129,57,2,0,0,932,245,179,61.7,103,33
3285,5.21.22 14:00,#N/A,462,617,9070,84,0,129,57,2,0,0,932,245,179,61.7,103,33
3286,5.21.22 16:00,#N/A,462,617,9070,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3287,5.21.22 18:00,#N/A,462,617,9068,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3288,5.21.22 20:00,#N/A,462,617,9067,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3289,5.21.22 22:00,#N/A,462,617,9066,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3290,5.22.22 0:00,#N/A,462,617,9066,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3291,5.22.22 2:00,#N/A,462,617,9066,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3292,5.22.22 4:00,#N/A,462,617,9065,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3293,5.22.22 6:00,#N/A,462,617,9064,84,0,130,57,2,0,0,932,245,179,61.8,103,33
3294,5.22.22 8:00,#N/A,462,617,9063,84,0,130,57,2,0,0,929,245,179,61.9,103,33
3295,5.22.22 10:00,#N/A,462,617,9063,84,0,130,58,2,0,0,929,245,179,62,103,33
3296,5.22.22 12:00,#N/A,461,617,9063,84,0,131,58,2,0,0,929,245,179,62,103,33
3297,5.22.22 14:00,#N/A,461,617,9062,84,0,131,58,2,0,0,929,245,179,61.9,103,33
3298,5.22.22 16:00,#N/A,461,617,9061,84,0,131,58,2,0,0,929,245,179,61.9,103,33
3299,5.22.22 18:00,#N/A,461,617,9061,84,0,131,58,2,0,0,929,245,179,61.9,103,33
3300,5.22.22 20:00,#N/A,461,616,9060,84,0,132,58,2,0,0,929,245,179,61.8,103,33
3301,5.22.22 22:00,#N/A,461,616,9060,84,0,132,58,2,0,0,832,245,179,61.8,103,33
3302,5.23.22 0:00,#N/A,461,616,9060,84,0,132,58,2,0,0,832,245,179,61.7,103,33
3303,5.23.22 2:00,#N/A,461,616,9060,84,0,132,58,2,0,0,932,246,180,61.7,103,33
3304,5.23.22 4:00,#N/A,461,616,9060,84,0,132,58,2,0,0,932,246,180,61.8,103,33
3305,5.23.22 6:00,#N/A,461,616,9059,84,0,132,58,2,0,0,932,246,180,61.8,103,33
3306,5.23.22 8:00,#N/A,461,616,9059,84,0,132,58,2,0,0,929,246,180,61.8,103,33
3307,5.23.22 10:00,#N/A,461,616,9059,84,0,132,58,2,0,0,929,246,180,61.8,103,33
3308,5.23.22 12:00,#N/A,461,616,9058,84,0,132,58,2,0,0,929,246,180,61.6,103,33
3309,5.23.22 14:00,#N/A,461,616,9058,84,0,132,58,2,0,0,929,246,180,61.6,103,33
3310,5.23.22 16:00,#N/A,461,616,9057,84,0,132,58,2,0,0,929,246,180,61.9,103,33
3311,5.23.22 18:00,#N/A,461,616,9057,84,0,132,58,2,0,0,929,246,180,61.9,103,33
3312,5.23.22 20:00,#N/A,461,616,9056,84,0,132,58,2,0,0,929,246,180,61.9,103,33
3313,5.23.22 22:00,#N/A,461,616,9056,84,0,132,58,2,0,0,929,246,180,62.1,103,33
3314,5.24.22 0:00,#N/A,461,616,9056,84,0,132,58,2,0,0,929,246,180,61.9,103,33
3315,5.24.22 2:00,#N/A,484,633,9300,82,0,131,58,2,0,0,932,171,128,60.7,103,33
3316,5.24.22 4:00,#N/A,492,638,9377,73,0,126,57,2,0,0,925,148,114,61,103,33
3317,5.24.22 6:00,#N/A,495,643,9445,65,0,121,57,2,0,0,915,137,106,60.2,103,33
3318,5.24.22 8:00,#N/A,495,643,9451,59,0,116,56,2,0,0,915,137,106,61.1,102,29
3319,5.24.22 10:00,#N/A,495,643,9454,56,0,114,56,2,0,0,912,137,105,61,102,28
3320,5.24.22 12:00,#N/A,495,643,9456,55,0,112,54,2,0,0,901,137,105,60.8,102,27
3321,5.24.22 14:00,#N/A,495,644,9458,53,0,110,54,2,0,0,898,137,105,60.9,102,27
3322,5.24.22 16:00,#N/A,495,644,9459,52,0,109,54,2,0,0,898,137,105,60.9,102,27
3323,5.24.22 18:00,#N/A,495,644,9460,51,0,109,54,2,0,0,895,137,105,60.9,102,27
3324,5.24.22 20:00,#N/A,496,644,9461,51,0,109,54,2,0,0,895,137,105,60.9,102,27
3325,5.24.22 22:00,#N/A,496,644,9462,51,0,109,54,2,0,0,895,137,106,60.9,102,27
3326,5.25.22 0:00,#N/A,496,644,9462,50,0,107,54,2,0,0,891,137,106,60.9,102,27
3327,5.25.22 2:00,#N/A,496,644,9465,49,0,107,54,2,0,0,888,137,106,61.1,102,27
3328,5.25.22 4:00,#N/A,496,644,9465,49,0,107,54,2,0,0,888,137,106,61.1,102,27
3329,5.25.22 6:00,#N/A,496,644,9465,48,0,106,54,2,0,0,888,137,106,61.1,102,27
3330,5.25.22 8:00,#N/A,496,644,9466,48,0,106,53,2,0,0,888,137,106,61.1,102,26
3331,5.25.22 10:00,#N/A,496,644,9467,48,0,106,53,2,0,0,888,137,106,61.1,102,26
3332,5.25.22 12:00,#N/A,496,644,9467,48,0,106,53,2,0,0,884,137,106,61.2,102,26
3333,5.25.22 14:00,#N/A,497,645,9475,47,0,106,53,2,0,0,884,136,105,61,102,26
3334,5.25.22 16:00,#N/A,497,645,9476,47,0,106,53,2,0,0,884,136,105,60.9,102,26
3335,5.25.22 18:00,#N/A,497,645,9476,46,0,105,53,2,0,0,884,136,105,60.7,102,26
3336,5.25.22 20:00,#N/A,497,645,9477,46,0,105,53,2,0,0,884,136,105,60.6,102,26
3337,5.25.22 22:00,#N/A,497,645,9477,46,0,105,53,2,0,0,884,136,105,60.5,102,26
3338,5.26.22 0:00,#N/A,497,645,9477,46,0,105,53,2,0,0,884,136,105,60.5,102,26
3339,5.26.22 2:00,#N/A,497,645,9478,46,0,105,53,2,0,0,884,136,105,60.4,102,26
3340,5.26.22 4:00,#N/A,497,645,9478,46,0,105,53,2,0,0,884,136,105,60.4,102,26
3341,5.26.22 6:00,#N/A,497,645,9479,46,0,105,53,2,0,0,884,136,105,60.4,102,26
3342,5.26.22 8:00,#N/A,497,645,9479,45,0,104,53,2,0,0,884,136,105,60.5,102,26
3343,5.26.22 10:00,#N/A,497,645,9480,45,0,104,53,2,0,0,884,136,105,60.5,102,26
3344,5.26.22 12:00,#N/A,497,645,9480,45,0,104,53,2,0,0,884,136,105,60.7,102,26
